artist_id,tag_id,tag_name,avg_score,avg_fav_count,target_post_count,total_post_count,target_ratio
44311,538732,thanabis,162.339622641509434,200.0377358490566038,106,194,0.5463917525773195
178894,1859057,mujinbensin,162.3271028037383178,188.3925233644859813,107,533,0.20075046904315197
91953,1643413,kacyu,162.2352941176470588,195.5882352941176471,17,156,0.10897435897435898
129393,1350937,ah-lyong_lee,162.1791044776119403,199.4626865671641791,67,241,0.27800829875518673
74532,1253517,asutora,162.0515463917525773,230.7164948453608247,194,1154,0.1681109185441941
197367,1551980,kasseus_maximus,161.1463414634146341,191.3902439024390244,41,101,0.40594059405940597
216443,1605746,kusana_(dudqja602),161.0465116279069767,184.0232558139534884,43,187,0.22994652406417113
228533,1642073,honon,160.9285714285714286,155,84,132,0.6363636363636364
49237,559400,moketa,160.4696356275303644,168.582995951417004,247,338,0.7307692307692307
32277,1616605,club3,160.410958904109589,239.0410958904109589,73,698,0.10458452722063037
181410,1633876,binggong_asylum,160.0185185185185185,172.7777777777777778,54,257,0.21011673151750973
104178,1262824,miazi,159.8201058201058201,200.4285714285714286,189,423,0.44680851063829785
98604,715577,animeflux,159.8,252.1619047619047619,105,150,0.7
286847,1788556,mashicono,159.5272727272727273,155.4727272727272727,55,103,0.5339805825242718
200988,1562192,renetan,159.09375,174.375,32,266,0.12030075187969924
213421,1609055,fouriasensei,158.8831168831168831,193.012987012987013,77,252,0.3055555555555556
267121,1750091,aelion_draws,158.7894736842105263,154.3684210526315789,19,152,0.125
158899,1429074,pudgeruffian,158.6210526315789474,201.5894736842105263,95,306,0.3104575163398693
131131,1650866,akano_murasaki,158.3925233644859813,194.7757009345794393,107,222,0.481981981981982
95622,1227391,kenshin187,158.0188679245283019,237.1773584905660377,265,586,0.4522184300341297
148583,1930180,sendo_(sendrawz),157.84,276.04,50,334,0.1497005988023952
125689,1338559,rhasta,157.6388888888888889,242.5,36,129,0.27906976744186046
195702,1547827,unsfrau,157.6212121212121212,174.9848484848484848,66,292,0.22602739726027396
109158,1276824,eliskalti,157.4920634920634921,226.0317460317460317,63,251,0.250996015936255
236653,1711753,hahakigi,155.8448275862068966,158.103448275862069,58,109,0.5321100917431193
134061,1364842,ale_(ale_halexxx),155.3222222222222222,199.9111111111111111,90,176,0.5113636363636364
163161,1448759,gainoob,155.1538461538461538,174,26,245,0.10612244897959183
289938,1796021,zhazhapao,154.8536585365853659,150.3902439024390244,82,143,0.5734265734265734
70408,492399,alp,154.7909090909090909,206.4454545454545455,110,602,0.18272425249169436
196870,1647772,iuui,154.75,190.671875,64,224,0.2857142857142857
284536,1783325,moral_cacoethes,154.3934426229508197,149.0983606557377049,122,289,0.42214532871972316
162589,1457488,izure_(pixiv16392012),154.25,239.2,20,101,0.19801980198019803
221173,1622484,jon_(pixiv31559095),154.1710526315789474,170.6052631578947368,76,181,0.4198895027624309
130741,1355771,f.w.zholic,154.1428571428571429,173.4285714285714286,14,128,0.109375
256865,1757820,oroborus,153.7777777777777778,148.9365079365079365,63,443,0.14221218961625282
199229,1793996,puk_(puk_2020),153.4,157.16,25,134,0.1865671641791045
300904,1820537,dracksart,153.2941176470588235,150.0588235294117647,17,107,0.1588785046728972
11712,1664028,xe_(execut3r),153.1578947368421053,214.2894736842105263,38,189,0.20105820105820105
165216,1464125,mmmmmkun,152.76,160.96,25,105,0.23809523809523808
128319,1346870,oekakizuki,152.3694581280788177,205.4187192118226601,203,948,0.2141350210970464
204822,1573410,puzenketsu,152.3333333333333333,165.8333333333333333,12,111,0.10810810810810811
246593,1689366,sukoyaka93,152.0588235294117647,147.5882352941176471,17,160,0.10625
158907,1444643,donedone,151.7058823529411765,270.6691176470588235,136,171,0.7953216374269005
250000,1699818,morisobo,151.7049180327868852,148.8852459016393443,61,585,0.10427350427350428
245276,1457409,rat_huang,151.5256410256410256,153.3974358974358974,78,181,0.430939226519337
133027,1362113,takashia_(akimototakashia),151.0681818181818182,189.75,44,205,0.2146341463414634
29863,487805,yasojima_nejiro,150.9647058823529412,183.9058823529411765,85,244,0.3483606557377049
149118,1503761,tamada_heijun,150.5538461538461538,202.0461538461538462,65,182,0.35714285714285715
144167,1394959,kie_(wylee2212),150.2790697674418605,150.4069767441860465,86,201,0.42786069651741293
200102,1874289,poper_(arin_sel),150.2407407407407407,160.7777777777777778,54,171,0.3157894736842105
129012,1349887,goldowl,150.0560747663551402,147.308411214953271,107,245,0.43673469387755104
146238,1401459,ata_(tsumari),149.9722222222222222,178.25,72,144,0.5
225249,1633244,kuon_bb,149.9,144.3,20,118,0.1694915254237288
202536,1566680,dermar,149.6068376068376068,147.6495726495726496,117,526,0.2224334600760456
194655,1545288,mark_gavatino,149.4909090909090909,150.8,55,276,0.19927536231884058
117021,1589313,himitsu_(hi_mi_tsu_2),149.1203007518796992,255.6541353383458647,133,417,0.31894484412470026
202697,1567106,amog,148.8888888888888889,172.2592592592592593,81,336,0.24107142857142858
162291,1456455,luminyu,148.4607843137254902,168.5784313725490196,102,340,0.3
231368,1649532,eufoniuz,148.396039603960396,145.9603960396039604,101,230,0.4391304347826087
120902,1335201,bluefield,148.3058823529411765,249.3176470588235294,85,403,0.2109181141439206
121958,1322281,blue_gk,148.1794871794871795,213.4615384615384615,39,299,0.13043478260869565
176396,1594084,k0ng,147.5918367346938776,173.9183673469387755,49,242,0.2024793388429752
210689,1589256,emor18_shikeko,146.875,145.6666666666666667,24,103,0.23300970873786409
113194,1685373,twin_(tt_lsh),146.7920792079207921,147.5247524752475248,101,445,0.22696629213483147
154906,1430426,teriibol,146.44,167.02,50,115,0.43478260869565216
169014,1474969,rezodwel,146.4,187.8375,80,214,0.37383177570093457
158663,1443678,pumpkinspicelatte,146.3571428571428571,146.4,140,329,0.425531914893617
5148,1856380,saltydanshark,146.2222222222222222,199.7777777777777778,54,142,0.38028169014084506
51507,1646717,zen33n,145.3885350318471338,222.4076433121019108,314,511,0.6144814090019569
169164,1475269,take_(trude1945oneetyan),145.0648148148148148,173.462962962962963,108,322,0.33540372670807456
202414,474739,been,144.7931034482758621,144.9655172413793103,29,156,0.1858974358974359
10712,717777,yuzuriha_(active_homing),144.64,161.14,50,157,0.3184713375796178
204678,1482541,distr,143.9701492537313433,142.0223880597014925,134,626,0.21405750798722045
101826,1542029,ricochet-gou,143.7857142857142857,160.9285714285714286,28,268,0.1044776119402985
220281,1617372,kkry99,143.6666666666666667,162,30,103,0.2912621359223301
152166,1419996,shpo,143.3709677419354839,195.6505376344086022,186,419,0.4439140811455847
133573,1480904,kimoshi,143.3648648648648649,179.4324324324324324,148,593,0.24957841483979765
105775,1267929,personal_ami,143.3349282296650718,154.0717703349282297,627,1143,0.5485564304461942
99971,1235926,mobu,143.3111111111111111,145.3111111111111111,45,429,0.1048951048951049
53666,575363,ke-ta,143.3023255813953488,197.1209302325581395,215,746,0.28820375335120646
65007,1656505,mana_(remana),143.0934579439252336,247.7102803738317757,107,329,0.3252279635258359
172658,1483805,sana!rpg,142.830188679245283,160.8490566037735849,53,169,0.3136094674556213
187105,1641886,micosiva,142.5319148936170213,139.0212765957446809,47,137,0.34306569343065696
204845,1656799,spring2013,142.5217391304347826,154.3043478260869565,23,145,0.15862068965517243
224630,1631964,alten,142.3461538461538462,136.5384615384615385,26,103,0.2524271844660194
129505,1351420,gorgeous_mushroom,142.2049180327868852,250.4672131147540984,122,453,0.2693156732891832
139337,1382840,an-telin,141.9210526315789474,194.3421052631578947,38,118,0.3220338983050847
218465,1611125,butterchalk,141.8260869565217391,147.1801242236024845,161,222,0.7252252252252253
5034,586548,mikazuki_akira!,141.7058823529411765,200.3823529411764706,34,326,0.10429447852760736
198159,1554209,eruu_(eruuman),141.5333333333333333,166.6333333333333333,30,159,0.18867924528301888
200378,1560650,onedoo,141.5172413793103448,144.4482758620689655,29,253,0.11462450592885376
58584,1590248,fumihiko_(fu_mihi_ko),141.3319919517102616,192.4124748490945674,497,1419,0.350246652572234
176109,1357848,twistedscarlett60,141.1506849315068493,160.2328767123287671,146,167,0.874251497005988
57145,1934837,fumutarou,140.7878787878787879,138.2196969696969697,132,211,0.6255924170616114
138487,1380051,kakure_eria,140.72,155.68,375,651,0.576036866359447
163097,1458649,chen_zi,140.6470588235294118,150.6470588235294118,17,104,0.16346153846153846
189205,1556965,keigi,140.5573770491803279,151.7213114754098361,61,225,0.27111111111111114
190765,1987842,enma_(enmanuelart),140.44,168.16,25,234,0.10683760683760683
102629,1257503,oxxo_(dlengur),140.2673267326732673,221.5148514851485149,101,148,0.6824324324324325
154231,1661180,rororogi_mogera,140.1363636363636364,154.8181818181818182,22,130,0.16923076923076924
167529,1471544,nagatsukiin,139.9767441860465116,165.5503875968992248,129,247,0.5222672064777328
237677,1664889,ultra_(511455329),139.8888888888888889,144.0555555555555556,18,110,0.16363636363636364
241737,1677038,5t_(5t_000),139.825,141.975,40,126,0.31746031746031744
94664,1231991,sane-person,139.6666666666666667,165.5111111111111111,45,102,0.4411764705882353
219501,1614531,kujya,139.5882352941176471,163.4705882352941176,17,102,0.16666666666666666
161105,1654896,jc_shikikan,139.3703703703703704,171.654320987654321,81,129,0.627906976744186
122064,1697479,genkung,139.29375,199.28125,160,243,0.6584362139917695
224503,1631613,kosaki_wit,139.2318840579710145,139.2173913043478261,69,131,0.5267175572519084
143091,1356421,blue-senpai,139.1084905660377358,188.3679245283018868,212,375,0.5653333333333334
127381,1408660,gao_(gaolukchup),138.9296875,215.421875,128,303,0.42244224422442245
206161,1660800,roina_(effj7473),138.84,151,25,211,0.11848341232227488
166557,1468637,rkrk12,138.6736842105263158,207.8421052631578947,95,176,0.5397727272727273
12761,1105077,observerz,138.625,140.375,32,157,0.20382165605095542
163392,1459277,reagan_long,138.5833333333333333,136.9166666666666667,12,110,0.10909090909090909
233096,1653497,frikulu,138.5,150.7941176470588235,34,202,0.16831683168316833
213581,1597802,pontaro18,138.3333333333333333,159.2631578947368421,57,125,0.456
205510,1575241,kyle_(kysizzle),138.3333333333333333,167.5416666666666667,24,110,0.21818181818181817
209257,1584970,ichi-go,138.0204081632653061,149.8622448979591837,196,263,0.7452471482889734
165567,1465003,bluethebone,137.9032258064516129,158.9354838709677419,93,387,0.24031007751937986
147754,1405522,nanoless,137.7708333333333333,229.34375,288,719,0.40055632823365783
134156,1452150,beijuu,137.7333333333333333,182.3466666666666667,75,633,0.11848341232227488
143021,1391631,deilan12,137.6578947368421053,196.9473684210526316,38,153,0.24836601307189543
33944,1875857,homunculus_(alchemynote),137.6363636363636364,232.6363636363636364,11,101,0.10891089108910891
88448,717760,kopianget,137.607843137254902,189.1764705882352941,51,202,0.2524752475247525
224240,1205099,egami,137.6010928961748634,153.8797814207650273,183,302,0.6059602649006622
120345,1318304,bbc-chan,137.5771428571428571,228.6628571428571429,175,391,0.4475703324808184
104826,1265309,fuooooo,137.5503875968992248,134.4961240310077519,129,269,0.4795539033457249
197662,422278,rococo,137.4193548387096774,162.0752688172043011,93,115,0.808695652173913
183223,1561797,bannou_ippoutsukou,137.4117647058823529,152.8235294117647059,17,125,0.136
196361,1549480,henria,137.3968253968253968,148.8571428571428571,126,182,0.6923076923076923
128559,1347962,kirome_(kamipaper),137.36,173.6,25,188,0.13297872340425532
204684,1573089,hatsuitsumo,137.2054794520547945,132.1643835616438356,73,139,0.5251798561151079
154753,1454105,topu,137.1649484536082474,149.986254295532646,291,561,0.5187165775401069
5207,16696,ishikei,136.7621621621621622,161.7189189189189189,185,445,0.4157303370786517
158157,1591551,laserflip,136.6197718631178707,230.3346007604562738,263,510,0.515686274509804
163662,1556093,eric_(tianqijiang),136.3333333333333333,131.8095238095238095,21,187,0.11229946524064172
163564,1582207,handplug,136.3255813953488372,156.5116279069767442,43,197,0.2182741116751269
185606,1519521,toyasu_aina,136.2830188679245283,135.0566037735849057,53,123,0.43089430894308944
203632,1569965,lan_mao_akko,136.0476190476190476,175.619047619047619,21,179,0.11731843575418995
204673,1626304,shuuko_(s_h_uuko),135.7788461538461538,140.8125,208,357,0.5826330532212886
89999,727112,yamada_(gotyui),135.7614213197969543,147.817258883248731,197,231,0.8528138528138528
218607,1611451,honkivampy,135.125,139.6666666666666667,24,155,0.15483870967741936
158913,1444677,sorapoi,134.9230769230769231,134.9230769230769231,156,288,0.5416666666666666
234755,1659268,gueya,134.8378378378378378,136.1081081081081081,37,128,0.2890625
177598,1542475,nonoyama,134.3684210526315789,157.0451127819548872,133,259,0.5135135135135135
72153,1332542,dikko,134.2934051144010767,148.2422611036339166,743,882,0.8424036281179138
107472,1273222,karatakewari,133.9333333333333333,186.6,60,213,0.28169014084507044
85479,1907879,contllenge,133.9230769230769231,235.0769230769230769,13,101,0.12871287128712872
224249,1629739,royboy,133.7857142857142857,129.7857142857142857,14,122,0.11475409836065574
154876,1409763,sgt-jz,133.7222222222222222,176.1944444444444444,36,112,0.32142857142857145
